2024-09-22 14:38:24.347,192.168.15.107 - 2024-09-22 14:38:24.279,2024-09-22 14:38:24.279
2024-09-22 14:38:24.408,192.168.15.107 - 2024-09-22 14:38:24.380,2024-09-22 14:38:24.380
2024-09-22 14:38:24.511,192.168.15.107 - 2024-09-22 14:38:24.481,2024-09-22 14:38:24.481
2024-09-22 14:38:24.691,192.168.15.107 - 2024-09-22 14:38:24.582,2024-09-22 14:38:24.582
2024-09-22 14:38:24.708,192.168.15.107 - 2024-09-22 14:38:24.683,2024-09-22 14:38:24.683
2024-09-22 14:38:24.852,192.168.15.107 - 2024-09-22 14:38:24.784,2024-09-22 14:38:24.784
2024-09-22 14:38:24.943,192.168.15.107 - 2024-09-22 14:38:24.885,2024-09-22 14:38:24.885
2024-09-22 14:38:25.109,192.168.15.107 - 2024-09-22 14:38:24.986,2024-09-22 14:38:24.986
2024-09-22 14:38:25.109,192.168.15.107 - 2024-09-22 14:38:25.087,2024-09-22 14:38:25.087
2024-09-22 14:38:25.261,192.168.15.107 - 2024-09-22 14:38:25.188,2024-09-22 14:38:25.188
2024-09-22 14:38:25.323,192.168.15.107 - 2024-09-22 14:38:25.289,2024-09-22 14:38:25.289
2024-09-22 14:38:25.421,192.168.15.107 - 2024-09-22 14:38:25.390,2024-09-22 14:38:25.390
2024-09-22 14:38:25.517,192.168.15.107 - 2024-09-22 14:38:25.491,2024-09-22 14:38:25.491
2024-09-22 14:38:25.628,192.168.15.107 - 2024-09-22 14:38:25.592,2024-09-22 14:38:25.592
2024-09-22 14:38:25.876,192.168.15.107 - 2024-09-22 14:38:25.693,2024-09-22 14:38:25.693
2024-09-22 14:38:25.876,192.168.15.107 - 2024-09-22 14:38:25.794,2024-09-22 14:38:25.794
2024-09-22 14:38:25.923,192.168.15.107 - 2024-09-22 14:38:25.895,2024-09-22 14:38:25.895
2024-09-22 14:38:26.080,192.168.15.107 - 2024-09-22 14:38:25.996,2024-09-22 14:38:25.996
2024-09-22 14:38:26.128,192.168.15.107 - 2024-09-22 14:38:26.097,2024-09-22 14:38:26.097
2024-09-22 14:38:26.222,192.168.15.107 - 2024-09-22 14:38:26.198,2024-09-22 14:38:26.198
2024-09-22 14:38:26.327,192.168.15.107 - 2024-09-22 14:38:26.299,2024-09-22 14:38:26.299
2024-09-22 14:38:26.428,192.168.15.107 - 2024-09-22 14:38:26.400,2024-09-22 14:38:26.400
2024-09-22 14:38:26.603,192.168.15.107 - 2024-09-22 14:38:26.501,2024-09-22 14:38:26.501
2024-09-22 14:38:26.649,192.168.15.107 - 2024-09-22 14:38:26.602,2024-09-22 14:38:26.602
2024-09-22 14:38:26.797,192.168.15.107 - 2024-09-22 14:38:26.703,2024-09-22 14:38:26.703
2024-09-22 14:38:26.826,192.168.15.107 - 2024-09-22 14:38:26.804,2024-09-22 14:38:26.804
2024-09-22 14:38:27.002,192.168.15.107 - 2024-09-22 14:38:26.905,2024-09-22 14:38:26.905
2024-09-22 14:38:27.061,192.168.15.107 - 2024-09-22 14:38:27.006,2024-09-22 14:38:27.006
2024-09-22 14:38:27.144,192.168.15.107 - 2024-09-22 14:38:27.107,2024-09-22 14:38:27.107
2024-09-22 14:38:27.282,192.168.15.107 - 2024-09-22 14:38:27.208,2024-09-22 14:38:27.208
2024-09-22 14:38:27.334,192.168.15.107 - 2024-09-22 14:38:27.309,2024-09-22 14:38:27.309
2024-09-22 14:38:27.495,192.168.15.107 - 2024-09-22 14:38:27.410,2024-09-22 14:38:27.410
2024-09-22 14:38:27.547,192.168.15.107 - 2024-09-22 14:38:27.511,2024-09-22 14:38:27.511
2024-09-22 14:38:27.639,192.168.15.107 - 2024-09-22 14:38:27.612,2024-09-22 14:38:27.612
2024-09-22 14:38:27.748,192.168.15.107 - 2024-09-22 14:38:27.713,2024-09-22 14:38:27.713
2024-09-22 14:38:27.845,192.168.15.107 - 2024-09-22 14:38:27.814,2024-09-22 14:38:27.814
2024-09-22 14:38:27.939,192.168.15.107 - 2024-09-22 14:38:27.915,2024-09-22 14:38:27.915
2024-09-22 14:38:28.041,192.168.15.107 - 2024-09-22 14:38:28.016,2024-09-22 14:38:28.016
2024-09-22 14:38:28.168,192.168.15.107 - 2024-09-22 14:38:28.117,2024-09-22 14:38:28.117
2024-09-22 14:38:28.273,192.168.15.107 - 2024-09-22 14:38:28.218,2024-09-22 14:38:28.218
2024-09-22 14:38:28.372,192.168.15.107 - 2024-09-22 14:38:28.319,2024-09-22 14:38:28.319
2024-09-22 14:38:28.447,192.168.15.107 - 2024-09-22 14:38:28.420,2024-09-22 14:38:28.420
2024-09-22 14:38:28.640,192.168.15.107 - 2024-09-22 14:38:28.521,2024-09-22 14:38:28.521
2024-09-22 14:38:28.664,192.168.15.107 - 2024-09-22 14:38:28.622,2024-09-22 14:38:28.622
2024-09-22 14:38:28.768,192.168.15.107 - 2024-09-22 14:38:28.723,2024-09-22 14:38:28.723
2024-09-22 14:38:28.947,192.168.15.107 - 2024-09-22 14:38:28.824,2024-09-22 14:38:28.824
2024-09-22 14:38:28.988,192.168.15.107 - 2024-09-22 14:38:28.925,2024-09-22 14:38:28.925
2024-09-22 14:38:29.073,192.168.15.107 - 2024-09-22 14:38:29.026,2024-09-22 14:38:29.026
2024-09-22 14:38:29.177,192.168.15.107 - 2024-09-22 14:38:29.127,2024-09-22 14:38:29.127
2024-09-22 14:38:29.250,192.168.15.107 - 2024-09-22 14:38:29.228,2024-09-22 14:38:29.228
2024-09-22 14:38:29.460,192.168.15.107 - 2024-09-22 14:38:29.329,2024-09-22 14:38:29.329
2024-09-22 14:38:29.471,192.168.15.107 - 2024-09-22 14:38:29.430,2024-09-22 14:38:29.430
2024-09-22 14:38:29.559,192.168.15.107 - 2024-09-22 14:38:29.531,2024-09-22 14:38:29.531
2024-09-22 14:38:29.659,192.168.15.107 - 2024-09-22 14:38:29.632,2024-09-22 14:38:29.632
2024-09-22 14:38:29.778,192.168.15.107 - 2024-09-22 14:38:29.733,2024-09-22 14:38:29.733
2024-09-22 14:38:29.861,192.168.15.107 - 2024-09-22 14:38:29.834,2024-09-22 14:38:29.834
2024-09-22 14:38:30.075,192.168.15.107 - 2024-09-22 14:38:29.935,2024-09-22 14:38:29.935
2024-09-22 14:38:30.094,192.168.15.107 - 2024-09-22 14:38:30.036,2024-09-22 14:38:30.036
2024-09-22 14:38:30.181,192.168.15.107 - 2024-09-22 14:38:30.137,2024-09-22 14:38:30.137
2024-09-22 14:38:30.381,192.168.15.107 - 2024-09-22 14:38:30.238,2024-09-22 14:38:30.238
2024-09-22 14:38:30.381,192.168.15.107 - 2024-09-22 14:38:30.339,2024-09-22 14:38:30.339
2024-09-22 14:38:30.474,192.168.15.107 - 2024-09-22 14:38:30.440,2024-09-22 14:38:30.440
2024-09-22 14:38:30.718,192.168.15.107 - 2024-09-22 14:38:30.541,2024-09-22 14:38:30.541
2024-09-22 14:38:30.725,192.168.15.107 - 2024-09-22 14:38:30.642,2024-09-22 14:38:30.642
2024-09-22 14:38:30.775,192.168.15.107 - 2024-09-22 14:38:30.743,2024-09-22 14:38:30.743
2024-09-22 14:38:30.874,192.168.15.107 - 2024-09-22 14:38:30.844,2024-09-22 14:38:30.844
2024-09-22 14:38:30.971,192.168.15.107 - 2024-09-22 14:38:30.945,2024-09-22 14:38:30.945
2024-09-22 14:38:31.200,192.168.15.107 - 2024-09-22 14:38:31.046,2024-09-22 14:38:31.046
2024-09-22 14:38:31.201,192.168.15.107 - 2024-09-22 14:38:31.147,2024-09-22 14:38:31.147
2024-09-22 14:38:31.282,192.168.15.107 - 2024-09-22 14:38:31.248,2024-09-22 14:38:31.248
2024-09-22 14:38:31.508,192.168.15.107 - 2024-09-22 14:38:31.349,2024-09-22 14:38:31.349
2024-09-22 14:38:31.509,192.168.15.107 - 2024-09-22 14:38:31.450,2024-09-22 14:38:31.450
2024-09-22 14:38:31.589,192.168.15.107 - 2024-09-22 14:38:31.551,2024-09-22 14:38:31.551
2024-09-22 14:38:31.814,192.168.15.107 - 2024-09-22 14:38:31.652,2024-09-22 14:38:31.652
2024-09-22 14:38:31.815,192.168.15.107 - 2024-09-22 14:38:31.753,2024-09-22 14:38:31.753
2024-09-22 14:38:32.020,192.168.15.107 - 2024-09-22 14:38:31.854,2024-09-22 14:38:31.854
2024-09-22 14:38:32.021,192.168.15.107 - 2024-09-22 14:38:31.955,2024-09-22 14:38:31.955
2024-09-22 14:38:32.118,192.168.15.107 - 2024-09-22 14:38:32.056,2024-09-22 14:38:32.056
2024-09-22 14:38:32.206,192.168.15.107 - 2024-09-22 14:38:32.157,2024-09-22 14:38:32.157
2024-09-22 14:38:32.301,192.168.15.107 - 2024-09-22 14:38:32.258,2024-09-22 14:38:32.258
2024-09-22 14:38:32.392,192.168.15.107 - 2024-09-22 14:38:32.359,2024-09-22 14:38:32.359
2024-09-22 14:38:32.634,192.168.15.107 - 2024-09-22 14:38:32.460,2024-09-22 14:38:32.460
2024-09-22 14:38:32.635,192.168.15.107 - 2024-09-22 14:38:32.561,2024-09-22 14:38:32.561
2024-09-22 14:38:32.691,192.168.15.107 - 2024-09-22 14:38:32.662,2024-09-22 14:38:32.662
2024-09-22 14:38:32.812,192.168.15.107 - 2024-09-22 14:38:32.763,2024-09-22 14:38:32.763
2024-09-22 14:38:32.887,192.168.15.107 - 2024-09-22 14:38:32.864,2024-09-22 14:38:32.864
2024-09-22 14:38:33.062,192.168.15.107 - 2024-09-22 14:38:32.965,2024-09-22 14:38:32.965
2024-09-22 14:38:33.112,192.168.15.107 - 2024-09-22 14:38:33.066,2024-09-22 14:38:33.066
2024-09-22 14:38:33.350,192.168.15.107 - 2024-09-22 14:38:33.167,2024-09-22 14:38:33.167
2024-09-22 14:38:33.351,192.168.15.107 - 2024-09-22 14:38:33.268,2024-09-22 14:38:33.268
2024-09-22 14:38:33.555,192.168.15.107 - 2024-09-22 14:38:33.369,2024-09-22 14:38:33.369
2024-09-22 14:38:33.555,192.168.15.107 - 2024-09-22 14:38:33.470,2024-09-22 14:38:33.470
2024-09-22 14:38:33.594,192.168.15.107 - 2024-09-22 14:38:33.571,2024-09-22 14:38:33.571
2024-09-22 14:38:33.759,192.168.15.107 - 2024-09-22 14:38:33.672,2024-09-22 14:38:33.672
2024-09-22 14:38:35.093,192.168.15.107 - 2024-09-22 14:38:33.773,2024-09-22 14:38:33.773
2024-09-22 14:38:35.093,192.168.15.107 - 2024-09-22 14:38:33.874,2024-09-22 14:38:33.874
2024-09-22 14:38:35.093,192.168.15.107 - 2024-09-22 14:38:33.975,2024-09-22 14:38:33.975
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.076,2024-09-22 14:38:34.076
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.177,2024-09-22 14:38:34.177
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.278,2024-09-22 14:38:34.278
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.379,2024-09-22 14:38:34.379
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.480,2024-09-22 14:38:34.480
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.581,2024-09-22 14:38:34.581
2024-09-22 14:38:35.094,192.168.15.107 - 2024-09-22 14:38:34.682,2024-09-22 14:38:34.682
2024-09-22 14:38:35.095,192.168.15.107 - 2024-09-22 14:38:34.783,2024-09-22 14:38:34.783
2024-09-22 14:38:35.095,192.168.15.107 - 2024-09-22 14:38:34.884,2024-09-22 14:38:34.884
2024-09-22 14:38:35.095,192.168.15.107 - 2024-09-22 14:38:34.985,2024-09-22 14:38:34.985
2024-09-22 14:38:35.117,192.168.15.107 - 2024-09-22 14:38:35.086,2024-09-22 14:38:35.086
2024-09-22 14:38:35.295,192.168.15.107 - 2024-09-22 14:38:35.187,2024-09-22 14:38:35.187
2024-09-22 14:38:35.321,192.168.15.107 - 2024-09-22 14:38:35.288,2024-09-22 14:38:35.288
2024-09-22 14:38:35.412,192.168.15.107 - 2024-09-22 14:38:35.389,2024-09-22 14:38:35.389
2024-09-22 14:38:35.603,192.168.15.107 - 2024-09-22 14:38:35.490,2024-09-22 14:38:35.490
2024-09-22 14:38:35.621,192.168.15.107 - 2024-09-22 14:38:35.591,2024-09-22 14:38:35.591
2024-09-22 14:38:35.807,192.168.15.107 - 2024-09-22 14:38:35.692,2024-09-22 14:38:35.692
2024-09-22 14:38:35.821,192.168.15.107 - 2024-09-22 14:38:35.793,2024-09-22 14:38:35.793
2024-09-22 14:38:35.926,192.168.15.107 - 2024-09-22 14:38:35.894,2024-09-22 14:38:35.894
2024-09-22 14:38:36.022,192.168.15.107 - 2024-09-22 14:38:35.995,2024-09-22 14:38:35.995
2024-09-22 14:38:36.217,192.168.15.107 - 2024-09-22 14:38:36.096,2024-09-22 14:38:36.096
2024-09-22 14:38:36.234,192.168.15.107 - 2024-09-22 14:38:36.197,2024-09-22 14:38:36.197
2024-09-22 14:38:36.422,192.168.15.107 - 2024-09-22 14:38:36.298,2024-09-22 14:38:36.298
2024-09-22 14:38:36.434,192.168.15.107 - 2024-09-22 14:38:36.399,2024-09-22 14:38:36.399
2024-09-22 14:38:36.626,192.168.15.107 - 2024-09-22 14:38:36.500,2024-09-22 14:38:36.500
2024-09-22 14:38:36.665,192.168.15.107 - 2024-09-22 14:38:36.601,2024-09-22 14:38:36.601
2024-09-22 14:38:36.742,192.168.15.107 - 2024-09-22 14:38:36.702,2024-09-22 14:38:36.702
2024-09-22 14:38:36.842,192.168.15.107 - 2024-09-22 14:38:36.803,2024-09-22 14:38:36.803
2024-09-22 14:38:36.938,192.168.15.107 - 2024-09-22 14:38:36.904,2024-09-22 14:38:36.904
2024-09-22 14:38:38.167,192.168.15.107 - 2024-09-22 14:38:37.005,2024-09-22 14:38:37.005
2024-09-22 14:38:38.167,192.168.15.107 - 2024-09-22 14:38:37.106,2024-09-22 14:38:37.106
2024-09-22 14:38:38.167,192.168.15.107 - 2024-09-22 14:38:37.207,2024-09-22 14:38:37.207
2024-09-22 14:38:38.167,192.168.15.107 - 2024-09-22 14:38:37.308,2024-09-22 14:38:37.308
2024-09-22 14:38:38.167,192.168.15.107 - 2024-09-22 14:38:37.409,2024-09-22 14:38:37.409
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:37.510,2024-09-22 14:38:37.510
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:37.611,2024-09-22 14:38:37.611
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:37.712,2024-09-22 14:38:37.712
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:37.813,2024-09-22 14:38:37.813
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:37.914,2024-09-22 14:38:37.914
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:38.015,2024-09-22 14:38:38.015
2024-09-22 14:38:38.168,192.168.15.107 - 2024-09-22 14:38:38.116,2024-09-22 14:38:38.116
2024-09-22 14:38:38.249,192.168.15.107 - 2024-09-22 14:38:38.217,2024-09-22 14:38:38.217
2024-09-22 14:38:38.470,192.168.15.107 - 2024-09-22 14:38:38.318,2024-09-22 14:38:38.318
2024-09-22 14:38:38.778,192.168.15.107 - 2024-09-22 14:38:38.419,2024-09-22 14:38:38.419
2024-09-22 14:38:38.778,192.168.15.107 - 2024-09-22 14:38:38.520,2024-09-22 14:38:38.520
2024-09-22 14:38:38.779,192.168.15.107 - 2024-09-22 14:38:38.621,2024-09-22 14:38:38.621
2024-09-22 14:38:38.779,192.168.15.107 - 2024-09-22 14:38:38.722,2024-09-22 14:38:38.722
2024-09-22 14:38:38.869,192.168.15.107 - 2024-09-22 14:38:38.823,2024-09-22 14:38:38.823
2024-09-22 14:38:39.084,192.168.15.107 - 2024-09-22 14:38:38.924,2024-09-22 14:38:38.924
2024-09-22 14:38:39.084,192.168.15.107 - 2024-09-22 14:38:39.025,2024-09-22 14:38:39.025
2024-09-22 14:38:39.183,192.168.15.107 - 2024-09-22 14:38:39.126,2024-09-22 14:38:39.126
2024-09-22 14:38:39.393,192.168.15.107 - 2024-09-22 14:38:39.227,2024-09-22 14:38:39.227
2024-09-22 14:38:39.393,192.168.15.107 - 2024-09-22 14:38:39.328,2024-09-22 14:38:39.328
2024-09-22 14:38:39.481,192.168.15.107 - 2024-09-22 14:38:39.429,2024-09-22 14:38:39.429
2024-09-22 14:38:39.698,192.168.15.107 - 2024-09-22 14:38:39.530,2024-09-22 14:38:39.530
2024-09-22 14:38:39.699,192.168.15.107 - 2024-09-22 14:38:39.631,2024-09-22 14:38:39.631
2024-09-22 14:38:39.772,192.168.15.107 - 2024-09-22 14:38:39.732,2024-09-22 14:38:39.732
2024-09-22 14:38:40.007,192.168.15.107 - 2024-09-22 14:38:39.833,2024-09-22 14:38:39.833
2024-09-22 14:38:40.016,192.168.15.107 - 2024-09-22 14:38:39.934,2024-09-22 14:38:39.934
2024-09-22 14:38:40.075,192.168.15.107 - 2024-09-22 14:38:40.035,2024-09-22 14:38:40.035
2024-09-22 14:38:40.244,192.168.15.107 - 2024-09-22 14:38:40.136,2024-09-22 14:38:40.136
2024-09-22 14:38:40.308,192.168.15.107 - 2024-09-22 14:38:40.237,2024-09-22 14:38:40.237
2024-09-22 14:38:40.430,192.168.15.107 - 2024-09-22 14:38:40.338,2024-09-22 14:38:40.338
2024-09-22 14:38:40.487,192.168.15.107 - 2024-09-22 14:38:40.439,2024-09-22 14:38:40.439
2024-09-22 14:38:40.596,192.168.15.107 - 2024-09-22 14:38:40.540,2024-09-22 14:38:40.540
2024-09-22 14:38:40.691,192.168.15.107 - 2024-09-22 14:38:40.641,2024-09-22 14:38:40.641
2024-09-22 14:38:40.927,192.168.15.107 - 2024-09-22 14:38:40.742,2024-09-22 14:38:40.742
2024-09-22 14:38:40.935,192.168.15.107 - 2024-09-22 14:38:40.843,2024-09-22 14:38:40.843
2024-09-22 14:38:40.991,192.168.15.107 - 2024-09-22 14:38:40.944,2024-09-22 14:38:40.944
2024-09-22 14:38:41.234,192.168.15.107 - 2024-09-22 14:38:41.045,2024-09-22 14:38:41.045
2024-09-22 14:38:41.234,192.168.15.107 - 2024-09-22 14:38:41.146,2024-09-22 14:38:41.146
2024-09-22 14:38:41.319,192.168.15.107 - 2024-09-22 14:38:41.247,2024-09-22 14:38:41.247
2024-09-22 14:38:41.392,192.168.15.107 - 2024-09-22 14:38:41.348,2024-09-22 14:38:41.348
2024-09-22 14:38:41.646,192.168.15.107 - 2024-09-22 14:38:41.449,2024-09-22 14:38:41.449
2024-09-22 14:38:41.646,192.168.15.107 - 2024-09-22 14:38:41.550,2024-09-22 14:38:41.550
2024-09-22 14:38:41.694,192.168.15.107 - 2024-09-22 14:38:41.651,2024-09-22 14:38:41.651
2024-09-22 14:38:41.866,192.168.15.107 - 2024-09-22 14:38:41.752,2024-09-22 14:38:41.752
2024-09-22 14:38:41.918,192.168.15.107 - 2024-09-22 14:38:41.853,2024-09-22 14:38:41.853
2024-09-22 14:38:41.995,192.168.15.107 - 2024-09-22 14:38:41.954,2024-09-22 14:38:41.954
2024-09-22 14:38:42.123,192.168.15.107 - 2024-09-22 14:38:42.055,2024-09-22 14:38:42.055
2024-09-22 14:38:42.258,192.168.15.107 - 2024-09-22 14:38:42.156,2024-09-22 14:38:42.156
2024-09-22 14:38:42.287,192.168.15.107 - 2024-09-22 14:38:42.257,2024-09-22 14:38:42.257
2024-09-22 14:38:42.463,192.168.15.107 - 2024-09-22 14:38:42.358,2024-09-22 14:38:42.358
2024-09-22 14:38:42.668,192.168.15.107 - 2024-09-22 14:38:42.459,2024-09-22 14:38:42.459
2024-09-22 14:38:42.681,192.168.15.107 - 2024-09-22 14:38:42.560,2024-09-22 14:38:42.560
2024-09-22 14:38:42.975,192.168.15.107 - 2024-09-22 14:38:42.661,2024-09-22 14:38:42.661
2024-09-22 14:38:43.091,192.168.15.107 - 2024-09-22 14:38:42.762,2024-09-22 14:38:42.762
2024-09-22 14:38:43.092,192.168.15.107 - 2024-09-22 14:38:42.863,2024-09-22 14:38:42.863
2024-09-22 14:38:43.705,192.168.15.107 - 2024-09-22 14:38:42.964,2024-09-22 14:38:42.964
2024-09-22 14:38:43.705,192.168.15.107 - 2024-09-22 14:38:43.065,2024-09-22 14:38:43.065
2024-09-22 14:38:43.718,192.168.15.107 - 2024-09-22 14:38:43.166,2024-09-22 14:38:43.166
2024-09-22 14:38:43.718,192.168.15.107 - 2024-09-22 14:38:43.267,2024-09-22 14:38:43.267
2024-09-22 14:38:43.718,192.168.15.107 - 2024-09-22 14:38:43.368,2024-09-22 14:38:43.368
2024-09-22 14:38:43.718,192.168.15.107 - 2024-09-22 14:38:43.469,2024-09-22 14:38:43.469
2024-09-22 14:38:43.718,192.168.15.107 - 2024-09-22 14:38:43.570,2024-09-22 14:38:43.570
2024-09-22 14:38:43.813,192.168.15.107 - 2024-09-22 14:38:43.671,2024-09-22 14:38:43.671
2024-09-22 14:38:43.998,192.168.15.107 - 2024-09-22 14:38:43.772,2024-09-22 14:38:43.772
2024-09-22 14:38:43.999,192.168.15.107 - 2024-09-22 14:38:43.873,2024-09-22 14:38:43.873
2024-09-22 14:38:44.204,192.168.15.107 - 2024-09-22 14:38:43.974,2024-09-22 14:38:43.974
2024-09-22 14:38:44.410,192.168.15.107 - 2024-09-22 14:38:44.075,2024-09-22 14:38:44.075
2024-09-22 14:38:44.506,192.168.15.107 - 2024-09-22 14:38:44.176,2024-09-22 14:38:44.176
2024-09-22 14:38:44.506,192.168.15.107 - 2024-09-22 14:38:44.277,2024-09-22 14:38:44.277
2024-09-22 14:38:44.559,192.168.15.107 - 2024-09-22 14:38:44.378,2024-09-22 14:38:44.378
2024-09-22 14:38:44.559,192.168.15.107 - 2024-09-22 14:38:44.479,2024-09-22 14:38:44.479
2024-09-22 14:38:44.630,192.168.15.107 - 2024-09-22 14:38:44.580,2024-09-22 14:38:44.580
2024-09-22 14:38:44.818,192.168.15.107 - 2024-09-22 14:38:44.681,2024-09-22 14:38:44.681
2024-09-22 14:38:45.027,192.168.15.107 - 2024-09-22 14:38:44.782,2024-09-22 14:38:44.782
2024-09-22 14:38:45.027,192.168.15.107 - 2024-09-22 14:38:44.883,2024-09-22 14:38:44.883
2024-09-22 14:38:45.137,192.168.15.107 - 2024-09-22 14:38:44.984,2024-09-22 14:38:44.984
