2024-09-28 16:50:08.630,192.168.15.134,2024-09-28 16:50:08.380,192.168.15.134
2024-09-28 16:50:08.630,192.168.15.134,2024-09-28 16:50:08.391,192.168.15.134
2024-09-28 16:50:08.630,192.168.15.134,2024-09-28 16:50:08.402,192.168.15.134
2024-09-28 16:50:08.630,192.168.15.134,2024-09-28 16:50:08.413,192.168.15.134
2024-09-28 16:50:08.630,192.168.15.134,2024-09-28 16:50:08.424,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.435,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.446,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.457,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.468,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.479,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.490,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.501,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.512,192.168.15.134
2024-09-28 16:50:09.139,192.168.15.134,2024-09-28 16:50:08.523,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.534,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.545,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.556,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.567,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.578,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.589,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.600,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.611,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.622,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.633,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.644,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.655,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.666,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.677,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.688,192.168.15.134
2024-09-28 16:50:09.140,192.168.15.134,2024-09-28 16:50:08.699,192.168.15.134
2024-09-28 16:50:09.141,192.168.15.134,2024-09-28 16:50:08.710,192.168.15.134
2024-09-28 16:50:09.141,192.168.15.134,2024-09-28 16:50:08.721,192.168.15.134
2024-09-28 16:50:09.222,192.168.15.134,2024-09-28 16:50:08.732,192.168.15.134
2024-09-28 16:50:09.222,192.168.15.134,2024-09-28 16:50:08.743,192.168.15.134
2024-09-28 16:50:09.222,192.168.15.134,2024-09-28 16:50:08.754,192.168.15.134
2024-09-28 16:50:09.222,192.168.15.134,2024-09-28 16:50:08.765,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.776,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.787,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.798,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.809,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.820,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.831,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.842,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.853,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.864,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.875,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.886,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.897,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.908,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.919,192.168.15.134
2024-09-28 16:50:09.223,192.168.15.134,2024-09-28 16:50:08.930,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:08.941,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:08.952,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:08.963,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:08.974,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:08.985,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:08.996,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:09.007,192.168.15.134
2024-09-28 16:50:09.224,192.168.15.134,2024-09-28 16:50:09.018,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.029,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.040,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.123,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.134,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.145,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.156,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.167,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.178,192.168.15.134
2024-09-28 16:50:09.676,192.168.15.134,2024-09-28 16:50:09.189,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.200,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.211,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.222,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.233,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.244,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.255,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.266,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.277,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.288,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.299,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.310,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.321,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.332,192.168.15.134
2024-09-28 16:50:09.677,192.168.15.134,2024-09-28 16:50:09.343,192.168.15.134
2024-09-28 16:50:09.678,192.168.15.134,2024-09-28 16:50:09.354,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.365,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.376,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.387,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.398,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.409,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.420,192.168.15.134
2024-09-28 16:50:09.983,192.168.15.134,2024-09-28 16:50:09.431,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.442,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.453,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.464,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.475,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.486,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.497,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.508,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.519,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.530,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.541,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.552,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.563,192.168.15.134
2024-09-28 16:50:09.984,192.168.15.134,2024-09-28 16:50:09.574,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.585,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.596,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.607,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.618,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.629,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.640,192.168.15.134
2024-09-28 16:50:09.985,192.168.15.134,2024-09-28 16:50:09.651,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.662,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.673,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.684,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.695,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.706,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.717,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.728,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.739,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.750,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.761,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.772,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.783,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.794,192.168.15.134
2024-09-28 16:50:10.393,192.168.15.134,2024-09-28 16:50:09.805,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.816,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.827,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.838,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.849,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.860,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.871,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.882,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.893,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.904,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.915,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.926,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.937,192.168.15.134
2024-09-28 16:50:10.394,192.168.15.134,2024-09-28 16:50:09.948,192.168.15.134
2024-09-28 16:50:10.462,192.168.15.134,2024-09-28 16:50:09.959,192.168.15.134
2024-09-28 16:50:10.462,192.168.15.134,2024-09-28 16:50:09.970,192.168.15.134
2024-09-28 16:50:10.462,192.168.15.134,2024-09-28 16:50:09.981,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:09.992,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.003,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.014,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.025,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.036,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.047,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.058,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.069,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.080,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.091,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.102,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.113,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.124,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.135,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.146,192.168.15.134
2024-09-28 16:50:10.463,192.168.15.134,2024-09-28 16:50:10.157,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.168,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.179,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.190,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.201,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.212,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.223,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.234,192.168.15.134
2024-09-28 16:50:10.464,192.168.15.134,2024-09-28 16:50:10.245,192.168.15.134
2024-09-28 16:50:10.904,192.168.15.134,2024-09-28 16:50:10.256,192.168.15.134
2024-09-28 16:50:10.905,192.168.15.134,2024-09-28 16:50:10.267,192.168.15.134
2024-09-28 16:50:10.905,192.168.15.134,2024-09-28 16:50:10.278,192.168.15.134
2024-09-28 16:50:10.905,192.168.15.134,2024-09-28 16:50:10.289,192.168.15.134
2024-09-28 16:50:10.905,192.168.15.134,2024-09-28 16:50:10.300,192.168.15.134
2024-09-28 16:50:10.905,192.168.15.134,2024-09-28 16:50:10.311,192.168.15.134
2024-09-28 16:50:10.905,192.168.15.134,2024-09-28 16:50:10.322,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.333,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.344,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.355,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.366,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.377,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.388,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.399,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.410,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.421,192.168.15.134
2024-09-28 16:50:10.906,192.168.15.134,2024-09-28 16:50:10.432,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.443,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.454,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.465,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.476,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.487,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.498,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.509,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.520,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.531,192.168.15.134
2024-09-28 16:50:10.907,192.168.15.134,2024-09-28 16:50:10.542,192.168.15.134
2024-09-28 16:50:11.109,192.168.15.134,2024-09-28 16:50:10.553,192.168.15.134
2024-09-28 16:50:11.109,192.168.15.134,2024-09-28 16:50:10.564,192.168.15.134
2024-09-28 16:50:11.109,192.168.15.134,2024-09-28 16:50:10.575,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.586,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.597,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.608,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.619,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.630,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.641,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.652,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.663,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.674,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.685,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.696,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.707,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.718,192.168.15.134
2024-09-28 16:50:11.110,192.168.15.134,2024-09-28 16:50:10.729,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.740,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.751,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.762,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.773,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.784,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.795,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.806,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.817,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.828,192.168.15.134
2024-09-28 16:50:11.111,192.168.15.134,2024-09-28 16:50:10.839,192.168.15.134
2024-09-28 16:50:11.422,192.168.15.134,2024-09-28 16:50:10.850,192.168.15.134
2024-09-28 16:50:11.422,192.168.15.134,2024-09-28 16:50:10.861,192.168.15.134
2024-09-28 16:50:11.422,192.168.15.134,2024-09-28 16:50:10.872,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.883,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.894,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.905,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.916,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.927,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.938,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.949,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.960,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.971,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.982,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:10.993,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.004,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.015,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.026,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.037,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.048,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.059,192.168.15.134
2024-09-28 16:50:11.423,192.168.15.134,2024-09-28 16:50:11.070,192.168.15.134
2024-09-28 16:50:11.424,192.168.15.134,2024-09-28 16:50:11.081,192.168.15.134
2024-09-28 16:50:11.424,192.168.15.134,2024-09-28 16:50:11.092,192.168.15.134
2024-09-28 16:50:11.424,192.168.15.134,2024-09-28 16:50:11.103,192.168.15.134
2024-09-28 16:50:11.424,192.168.15.134,2024-09-28 16:50:11.114,192.168.15.134
2024-09-28 16:50:11.424,192.168.15.134,2024-09-28 16:50:11.125,192.168.15.134
2024-09-28 16:50:11.424,192.168.15.134,2024-09-28 16:50:11.136,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.147,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.158,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.169,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.180,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.191,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.202,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.213,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.224,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.235,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.246,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.257,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.268,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.279,192.168.15.134
2024-09-28 16:50:11.724,192.168.15.134,2024-09-28 16:50:11.290,192.168.15.134
