2,1,15,2024-09-28 16:27:40
5,1,16,2024-09-28 16:28:00
4,1,16,2024-09-28 16:28:15
3,1,16,2024-09-28 16:28:30
4,1,16,2024-09-28 16:28:45
4,1,17,2024-09-28 16:29:00
4,1,17,2024-09-28 16:29:20
4,1,17,2024-09-28 16:29:40
4,1,18,2024-09-28 16:30:00
4,1,18,2024-09-28 16:30:20
3,1,18,2024-09-28 16:30:40
6,1,19,2024-09-28 16:31:00
2,1,19,2024-09-28 16:31:30
5,1,20,2024-09-28 16:32:00
3,1,20,2024-09-28 16:32:30
2,1,21,2024-09-28 16:33:00
